code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,surface_bv,statut_site,premier_mois_etiage_site,premier_mois_annee_hydro_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,grandeur_hydro,date_maj_site,date_premiere_donnee_dispo_site,commentaire_influence_generale_site,commentaire_site,type_contexte_loi_stat_site,type_loi_site,libelle_departement,geometry
K6334010,La Nère à Aubigny-sur-Nère,REEL,657517.0,6710286.0,26,2.435774357,47.491570496,180.0,2.0,79.0,1,1,9,1.0,K633400A,K6334000,['18015'],K633,['AUBIGNY-SUR-NERE'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K633400A,,http://id.eaufrance.fr/CEA/K633400A,Q,2021-11-26T00:00:00Z,,,,[1],[2],['CHER'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.4357743573843136, 47.491570495601906]}"
K6334012,La Nère à Clémont,REEL,647908.0,6718256.0,26,2.307232499,47.562621591,,,130.0,1,1,9,1.0,K633400A,K6334000,['18067'],K633,['CLEMONT'],['18'],['24'],['CENTRE-VAL DE LOIRE'],K633400A,,http://id.eaufrance.fr/CEA/K633400A,Q,2020-06-26T00:00:00Z,,,,[1],[2],['CHER'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.3072324985573456, 47.56262159125506]}"
K6373020,La Petite Sauldre à Ménétréol-sur-Sauldre,REEL,647624.0,6705375.0,26,2.304963592,47.446654309,146.0,0.0,318.0,1,1,9,1.0,K63-0300,K6370300,"['18147', '18147']",K637,"['MENETREOL-SUR-SAULDRE', 'MENETREOL-SUR-SAULDRE']","['18', '18']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K63-0300,la Petite Sauldre,http://id.eaufrance.fr/CEA/K63-0300,Q,2021-11-26T00:00:00Z,,,,[1],[2],"['CHER', 'CHER']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.304963592148604, 47.44665430864999]}"
K6402500,La Sauldre à Salbris,REEL,628531.0,6703440.0,26,2.051926363,47.427448432,100.0,2.0,1210.0,2,1,9,1.0,K6--0250,K6400250,"['41232', '41232']",K640,"['SALBRIS', 'SALBRIS']","['41', '41']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K6--0250,la Sauldre,http://id.eaufrance.fr/CEA/K6--0250,Q,2021-11-26T00:00:00Z,,,,[1],[2],"['LOIR-ET-CHER', 'LOIR-ET-CHER']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.051926363470785, 47.42744843186532]}"
K6402520,La Sauldre à Salbris,REEL,627038.0,6703053.0,26,2.032185821,47.423801907,98.0,3.0,1211.0,1,1,9,1.0,K6--0250,K6420250,['41232'],K642,['SALBRIS'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K6--0250,la Sauldre,http://id.eaufrance.fr/CEA/K6--0250,Q,2021-11-26T00:00:00Z,,,,[1],[2],['LOIR-ET-CHER'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0321858209236634, 47.42380190651473]}"
K6453010,La Rère à Theillay,REEL,628778.0,6694329.0,26,2.056646489,47.345463133,125.0,3.0,248.0,1,1,9,1.0,K64-0300,K6450300,['41256'],K645,['THEILLAY'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K64-0300,la Rère,http://id.eaufrance.fr/CEA/K64-0300,Q,2021-11-26T00:00:00Z,,,,[1],[2],['LOIR-ET-CHER'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0566464894307748, 47.34546313342823]}"
K6482510,La Sauldre à Pruniers-en-Sologne,REEL,599660.0,6692021.0,26,1.671547667,47.320917289,,,2099.0,1,1,1,2.0,K6--0250,K6480250,['41185'],K648,['PRUNIERS-EN-SOLOGNE'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K6--0250,la Sauldre,http://id.eaufrance.fr/CEA/K6--0250,Q,2021-11-26T00:00:00Z,,Végétations,,[1],[2],['LOIR-ET-CHER'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6715476666455982, 47.320917288665974]}"
K6492510,La Sauldre à Selles-sur-Cher,REEL,589274.0,6688380.0,26,1.534966491,47.286490938,73.0,3.0,2287.0,1,1,9,1.0,K6--0250,K6490250,['41242'],K649,['SELLES-SUR-CHER'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K6--0250,la Sauldre,http://id.eaufrance.fr/CEA/K6--0250,Q,2021-11-26T00:00:00Z,,,,[1],[2],['LOIR-ET-CHER'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.5349664908168312, 47.28649093844294]}"
K6500910,Le Cher à Châtillon-sur-Cher,REEL,585701.0,6686643.0,26,1.488142911,47.27025012,74.0,3.0,11571.0,1,1,9,3.0,K---0090,K6500090,['41043'],K650,['CHATILLON-SUR-CHER'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K---0090,le Cher,http://id.eaufrance.fr/CEA/K---0090,Q,2021-11-26T00:00:00Z,,,,[1],[2],['LOIR-ET-CHER'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4881429107507063, 47.27025011995752]}"
K6520002,Le Fouzon à Dun-le-Poëlier,REEL,605786.0,6678991.0,26,1.755357966,47.20452835,92.0,0.0,257.0,1,1,9,0.0,K65-0300,K6520300,['36068'],K652,['DUN-LE-POELIER'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K65-0300,le Fouzon,http://id.eaufrance.fr/CEA/K65-0300,Q,2023-01-18T00:00:00Z,,,,,,['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.7553579659747987, 47.20452834979753]}"
K6540001,Le Poulain à Poulaines,REEL,598855.0,6673151.0,26,1.665114933,47.150939644,,,22.3,1,1,9,1.0,K6544000,K6544000,['36162'],K654,['POULAINES'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K6544000,le Poulain,http://id.eaufrance.fr/CEA/K6544000,Q,2020-06-26T00:00:00Z,,,Ce site est également un point de mesure ONDE (Observatoire National Des Etiages),[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.665114933075298, 47.15093964424282]}"
K6580001,Le Nahon à Poulaines,REEL,594058.0,6676206.0,26,1.601104114,47.177691765,94.0,0.0,285.0,1,1,9,0.0,K65-0320,K6580320,['36162'],K658,['POULAINES'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K65-0320,le Nahon,http://id.eaufrance.fr/CEA/K65-0320,Q,2023-01-18T00:00:00Z,,,,,,['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6011041135344206, 47.17769176518744]}"
K6593000,Le Fouzon à Menetou-sur-Nahon,REEL,595768.0,6681243.0,26,1.622518809,47.223302266,1.0,0.0,989.0,2,1,9,3.0,K65-0300,K6590300,['36115'],K659,['MENETOU-SUR-NAHON'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K65-0300,le Fouzon,http://id.eaufrance.fr/CEA/K65-0300,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6225188087745204, 47.22330226586037]}"
K6593020,Le Fouzon à Meusnes,REEL,585414.0,6685546.0,26,1.484626065,47.26032664,66.0,3.0,1002.0,1,1,9,2.0,K65-0300,K6590300,"['41139', '41139']",K659,"['MEUSNES', 'MEUSNES']","['41', '41']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K65-0300,le Fouzon,http://id.eaufrance.fr/CEA/K65-0300,Q,2021-11-26T00:00:00Z,,,,[1],[2],"['LOIR-ET-CHER', 'LOIR-ET-CHER']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4846260649727132, 47.26032663966735]}"
K6640900,Le Cher à Montrichard,REEL,562928.0,6694781.0,26,1.184542381,47.339176301,57.0,2.0,13180.0,1,1,9,1.0,K---0090,K6640090,['41151'],K664,['MONTRICHARD VAL DE CHER'],['41'],['24'],['CENTRE-VAL DE LOIRE'],K---0090,le Cher,http://id.eaufrance.fr/CEA/K---0090,Q,2021-11-26T00:00:00Z,,,,[1],[2],['LOIR-ET-CHER'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.1845423812406206, 47.33917630111022]}"
K6710910,Le Cher à Tours,REEL,524804.0,6699550.0,26,0.6780093,47.373102769,47.0,3.0,13615.0,1,1,9,3.0,K---0090,K6710090,['37261'],K671,['TOURS'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K---0090,le Cher,http://id.eaufrance.fr/CEA/K---0090,Q,2021-11-26T00:00:00Z,,Problèmes de vannages et de végétation.,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.6780092996072723, 47.373102769137724]}"
K6720002,Le Cher à Savonnières,REEL,514763.0,6697127.0,26,0.546010248,47.348567297,,,13680.0,1,1,9,3.0,K---0090,K6720090,['37243'],K672,['SAVONNIERES'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K---0090,le Cher,http://id.eaufrance.fr/CEA/K---0090,Q,2020-06-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.5460102483560938, 47.34856729733307]}"
K6830020,La Loire à Langeais,REEL,504041.0,6694279.0,26,0.405305762,47.319856739,36.0,3.0,56480.0,1,1,9,3.0,----0000,K6830000,['37123'],K683,['LANGEAIS'],['37'],['24'],['CENTRE-VAL DE LOIRE'],----0000,la Loire,http://id.eaufrance.fr/CEA/----0000,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.40530576161022347, 47.319856739226154]}"
K6830021,La Loire à la Chapelle-sur-Loire,REEL,490094.0,6686614.0,26,0.224346825,47.246623892,,,56500.0,2,1,9,3.0,----0001,K6830001,['37058'],K683,['CHAPELLE-SUR-LOIRE'],['37'],['24'],['CENTRE-VAL DE LOIRE'],----0001,,http://id.eaufrance.fr/CEA/----0001,Q,2020-06-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.2243468253504967, 47.246623892103194]}"
K7022600,L'Indre à Sainte-Sévère-sur-Indre,REEL,627744.0,6599024.0,26,2.058010659,46.487330724,245.0,3.0,134.0,2,1,9,1.0,K7--0260,K7020260,['36208'],K702,['SAINTE-SEVERE-SUR-INDRE'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [2.0580106593057566, 46.48733072393243]}"
K7022620,L'Indre à Montgivray,REEL,621868.0,6611633.0,26,1.979289667,46.600201245,191.0,3.0,227.0,1,1,9,,K7--0260,K7020261,['36127'],K702,['MONTGIVRAY'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.979289666696901, 46.600201245425694]}"
K7043010,L'Igneraie à Nohant-Vic,REEL,620061.0,6617412.0,26,1.954686513,46.652019696,500.0,3.0,167.0,1,1,9,2.0,K70-0300,K7040300,['36143'],K704,['NOHANT-VIC'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K70-0300,l'Igneraie,http://id.eaufrance.fr/CEA/K70-0300,Q,2020-06-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9546865131888962, 46.65201969612729]}"
K7143010,La Vauvre à Montipouret,REEL,616145.0,6614572.0,26,1.904001226,46.625971861,500.0,3.0,199.0,1,1,9,2.0,K71-0300,K7140300,['36129'],K714,['MONTIPOURET'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K71-0300,la Vauvre,http://id.eaufrance.fr/CEA/K71-0300,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.9040012262109522, 46.62597186141091]}"
K7152610,L'Indre à Mers-sur-Indre,REEL,614038.0,6619323.0,26,1.875581874,46.66848006,170.0,3.0,643.0,2,1,9,2.0,K7--0260,K7150260,['36120'],K715,['MERS-SUR-INDRE'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.8755818738835948, 46.66848005980058]}"
K7202610,L'Indre à Ardentes,REEL,610719.0,6627528.0,26,1.83058488,46.741917075,152.0,3.0,685.0,1,1,9,1.0,K7--0260,K7200260,"['36005', '36005']",K720,"['ARDENTES', 'ARDENTES']","['36', '36']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],"['INDRE', 'INDRE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.830584879612678, 46.7419170747052]}"
K7207510,La Ringoire à Déols,REEL,600096.0,6637984.0,26,1.689194208,46.834548624,141.0,3.0,97.0,1,1,9,2.0,K7207500,K7207500,"['36063', '36063']",K720,"['DEOLS', 'DEOLS']","['36', '36']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K7207500,la Ringoire,http://id.eaufrance.fr/CEA/K7207500,Q,2021-11-26T00:00:00Z,,,,[1],[2],"['INDRE', 'INDRE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6891942082497324, 46.83454862391464]}"
K7212610,L'Indre à Châteauroux,REEL,599730.0,6635637.0,26,1.684905755,46.813364694,138.0,3.0,964.0,2,1,9,1.0,K7--0260,K7210260,['36044'],K721,['CHATEAUROUX'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.684905755199111, 46.813364694102276]}"
K7217510,La Trégonce à Vineuil,REEL,596182.0,6648252.0,26,1.635522191,46.926388586,150.0,3.0,19.5,1,1,9,1.0,K721750A,K7217500,['36247'],K721,['VINEUIL'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K721750A,,http://id.eaufrance.fr/CEA/K721750A,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.6355221912967193, 46.9263885864714]}"
K7217512,La Trégonce à Villedieu-sur-Indre,REEL,590787.0,6642129.0,26,1.56609224,46.870407065,,,73.0,1,1,9,1.0,K721750A,K7217500,"['36241', '36241']",K721,"['VILLEDIEU-SUR-INDRE', 'VILLEDIEU-SUR-INDRE']","['36', '36']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K721750A,,http://id.eaufrance.fr/CEA/K721750A,Q,2020-06-26T00:00:00Z,,,,[1],[2],"['INDRE', 'INDRE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.5660922403885817, 46.870407064716126]}"
K7222610,L'Indre à Buzançais,REEL,579364.0,6645502.0,26,1.415264085,46.898805252,107.0,3.0,1243.0,1,1,9,2.0,K7--0260,K7220260,['36031'],K722,['BUZANCAIS'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.4152640847957079, 46.89880525151008]}"
K7222612,La Cité à Saint-Genou [L'Auneau],REEL,576864.0,6649661.0,26,1.381312086,46.935787061,102.0,2.0,,1,1,9,0.0,K7226500,K7226500,['36194'],K722,['SAINT-GENOU'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K7226500,la Cité,http://id.eaufrance.fr/CEA/K7226500,Q,2020-06-26T00:00:00Z,,,,,,['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.3813120861862456, 46.93578706092402]}"
K7312610,L'Indre à Saint-Cyran-du-Jambot,REEL,557741.0,6659092.0,26,1.127077888,47.016871719,85.0,3.0,1712.0,1,1,9,1.0,K7--0260,K7310260,['36188'],K731,['SAINT-CYRAN-DU-JAMBOT'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.1270778876920202, 47.016871718859356]}"
K7312620,L'Indre à Châtillon-sur-Indre,REEL,561635.0,6655923.0,26,1.179288064,46.989167708,85.0,3.0,1607.0,2,1,9,1.0,K7--0260,K7310260,['36045'],K731,['CHATILLON-SUR-INDRE'],['36'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.1792880643670252, 46.9891677076461]}"
K7322610,L'Indre à Perrusson,REEL,549727.0,6668866.0,26,1.018383336,47.103082065,500.0,3.0,1880.0,1,1,9,2.0,K7--0260,K7320260,['37183'],K732,['PERRUSSON'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.018383335762115, 47.10308206455346]}"
K7332610,L'Indre à Loches,REEL,548523.0,6671755.0,26,1.001549228,47.128810425,65.0,3.0,1910.0,2,1,9,1.0,K7--0261,K7330261,['37132'],K733,['LOCHES'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K7--0261,,http://id.eaufrance.fr/CEA/K7--0261,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.0015492278990696, 47.12881042458295]}"
K7413010,L'Indrois à Montrésor,REEL,563457.0,6674145.0,26,1.197783273,47.153556679,89.0,3.0,241.0,2,1,9,1.0,K74-0301,K7410301,['37157'],K741,['MONTRESOR'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K74-0301,,http://id.eaufrance.fr/CEA/K74-0301,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.1977832726819349, 47.15355667929999]}"
K7414010,La Tourmente à Villeloin-Coulangé,REEL,566649.0,6672109.0,26,1.240498734,47.135879413,96.0,2.0,109.0,1,1,9,1.0,K7414000,K7414000,['37277'],K741,['VILLELOIN-COULANGE'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K7414000,la Tourmente,http://id.eaufrance.fr/CEA/K7414000,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.2404987337794091, 47.13587941344464]}"
K7414012,La Jobardière à Nouans-les-Fontaines,REEL,570530.0,6674036.0,26,1.291140245,47.153991204,,,13.0,2,1,9,2.0,K7417500,K7417500,['37173'],K741,['NOUANS-LES-FONTAINES'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K7417500,la Jobardière,http://id.eaufrance.fr/CEA/K7417500,Q,2020-06-26T00:00:00Z,,,Ce site est également un point de mesure ONDE (Observatoire National Des Etiages),[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.2911402452260836, 47.15399120428156]}"
K7420002,L'Olivet à Beaumont-Village,REEL,564520.0,6677364.0,26,1.210846357,47.182747023,,,75.5,1,1,9,1.0,K7424000,K7424000,"['37023', '37023']",K742,"['BEAUMONT-VILLAGE', 'BEAUMONT-VILLAGE']","['37', '37']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K7424000,l'Olivet,http://id.eaufrance.fr/CEA/K7424000,Q,2020-06-26T00:00:00Z,,,,[1],[2],"['INDRE-ET-LOIRE', 'INDRE-ET-LOIRE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.2108463570820789, 47.182747023495004]}"
K7433030,L'Indrois à Genillé,REEL,555863.0,6677229.0,26,1.09660763,47.179709834,76.0,3.0,396.0,1,1,9,1.0,K74-0300,K7430300,"['37111', '37111']",K743,"['GENILLE', 'GENILLE']","['37', '37']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K74-0300,l'Indrois,http://id.eaufrance.fr/CEA/K74-0300,Q,2021-11-26T00:00:00Z,,,,[1],[2],"['INDRE-ET-LOIRE', 'INDRE-ET-LOIRE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.0966076297761858, 47.179709834278384]}"
K7433032,L'Indrois à Chemillé-sur-Indrois,REEL,561241.0,6675158.0,26,1.168234816,47.162215168,,,337.0,1,1,9,1.0,K74-0300,K7430300,['37069'],K743,['CHEMILLE-SUR-INDROIS'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K74-0300,l'Indrois,http://id.eaufrance.fr/CEA/K74-0300,Q,2020-06-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [1.168234816222973, 47.162215167540275]}"
K7502610,L'Indre à Cormery,REEL,536306.0,6687713.0,26,0.834674827,47.269527055,58.0,3.0,2661.0,2,1,9,1.0,K7--0260,K7500260,['37083'],K750,['CORMERY'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.8346748274312592, 47.26952705505771]}"
K7514010,L'Echandon à Saint-Branchs,REEL,535047.0,6685285.0,26,0.818916274,47.247365239,63.0,2.0,127.0,1,1,9,1.0,K7514000,K7514000,['37211'],K751,['SAINT-BRANCHS'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K7514000,l'Echandon,http://id.eaufrance.fr/CEA/K7514000,Q,2021-11-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.8189162740059718, 47.247365239471996]}"
K7522620,L'Indre à Monts,REEL,520655.0,6689152.0,26,0.627192545,47.278428013,44.0,3.0,3010.0,1,1,9,2.0,K7--0260,K7520260,"['37159', '37159']",K752,"['MONTS', 'MONTS']","['37', '37']","['24', '24']","['CENTRE-VAL DE LOIRE', 'CENTRE-VAL DE LOIRE']",K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2021-11-26T00:00:00Z,,Vannages multiples.,,[1],[2],"['INDRE-ET-LOIRE', 'INDRE-ET-LOIRE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.6271925449705337, 47.278428013186655]}"
K7522624,L'Indre à Montbazon,REEL,527425.0,6690045.0,26,0.716369906,47.288260477,,,3150.0,2,1,9,1.0,K7--0260,K7520260,['37154'],K752,['MONTBAZON'],['37'],['24'],['CENTRE-VAL DE LOIRE'],K7--0260,l'Indre,http://id.eaufrance.fr/CEA/K7--0260,Q,2020-06-26T00:00:00Z,,,,[1],[2],['INDRE-ET-LOIRE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [0.7163699055162549, 47.28826047673783]}"
